Unnamed: 0,Unnamed: 1,DATA,DATA.1
Hour,Date/hour start,Solar electricity generation (kWh),Electricity usage (kWh)
8,1603785600000,0.66,0.225
9,1603789200000,2.388,0.162
10,1603792800000,4.461,0.096
11,1603796400000,2.8529999999999998,0.5700000000000001
12,1603800000000,2.127,0.525
13,1603803600000,0.93,0.24
14,1603807200000,3.843,0.084
15,1603810800000,0.747,0.23700000000000002
16,1603814400000,0.162,0.252
17,1603818000000,0.042,1.041
18,1603821600000,0.012,3.4254
19,1603825200000,0.018000000000000002,3.5376000000000003
20,1603828800000,0,1.9536
21,1603832400000,0.006,1.326
22,1603836000000,0.009000000000000001,2.766
23,1603839600000,0,0.9939005999999999
0,1603843200000,0,1.159884
1,1603846800000,0,0.24797519999999998
2,1603850400000,0,0.1179882
3,1603854000000,0,0.456
4,1603857600000,0.006,0.453
5,1603861200000,0.009000000000000001,0.213
6,1603864800000,0.012,0.252
7,1603868400000,0.012,0.561
8,1603872000000,0.705,1.314
9,1603875600000,2.121,0.459
10,1603879200000,0.972,0.213
11,1603882800000,1.413,1.131
12,1603886400000,2.136,24.294
13,1603890000000,1.5510000000000002,7.206
14,1603893600000,1.182,0.354
15,1603897200000,0.633,0.336
16,1603900800000,0.096,0.249
17,1603904400000,0.024,0.504
18,1603908000000,0.021,16.368
19,1603911600000,0.015,2.5872
20,1603915200000,0.009000000000000001,2.0987999999999998
21,1603918800000,0.015,1.431
22,1603922400000,0.018000000000000002,1.7429999999999999
23,1603926000000,0,1.2438756
0,1603929600000,0,1.039896
1,1603933200000,0,0.3319668
2,1603936800000,0,0.1319868
3,1603940400000,0,0.5700000000000001
4,1603944000000,0.012,1.011
5,1603947600000,0.012,0.648
6,1603951200000,0.009000000000000001,0.546
7,1603954800000,0.003,0.468
8,1603958400000,0.5670000000000001,0.717
9,1603962000000,1.197,0.264
10,1603965600000,4.089,0.522
11,1603969200000,3.252,0.051000000000000004
12,1603972800000,1.5390000000000001,10.242
13,1603976400000,5.754,6.939
14,1603980000000,2.943,0.396
15,1603983600000,0.93,0.222
16,1603987200000,0.192,0.258
17,1603990800000,0.015,0.381
18,1603994400000,0,2.2704
19,1603998000000,0.015,13.0086
20,1604001600000,0.015,13.4046
21,1604005200000,0.012,1.458
22,1604008800000,0.009000000000000001,1.569
23,1604012400000,0,1.5135
0,1604016000000,0,1.5338466
1,1604019600000,0,0.4279572
2,1604023200000,0,0.29997
3,1604026800000,0,0.453
4,1604030400000,0,0.441
5,1604034000000,0.018000000000000002,0.234
6,1604037600000,0,0.198
7,1604041200000,0.006,0.513
8,1604044800000,1.098,0.966
9,1604048400000,1.944,0.54
10,1604052000000,4.401,0.423
11,1604055600000,4.293,0.08700000000000001
12,1604059200000,3.297,0.153
13,1604062800000,2.496,0.162
14,1604066400000,1.56,0.20400000000000001
15,1604070000000,0.759,0.513
16,1604073600000,0.24,0.51
17,1604077200000,0.003,8.796
18,1604080800000,0.021,14.2428
19,1604084400000,0.006,4.7322
20,1604088000000,0.006,1.4982
21,1604091600000,0,0.927
22,1604095200000,0.015,1.599
23,1604098800000,0,1.263
0,1604102400000,0,0.829917
1,1604106000000,0,0.29997
2,1604109600000,0,0.13398659999999998
3,1604113200000,0,0.195
4,1604116800000,0.003,0.189
5,1604120400000,0.018000000000000002,0.465
6,1604124000000,0.003,0.225
7,1604127600000,0.009000000000000001,0.6960000000000001
8,1604131200000,0.138,2.112
9,1604134800000,0.6930000000000001,0.366
10,1604138400000,0.927,0.315
11,1604142000000,4.116,0.23700000000000002
12,1604145600000,4.524,0.486
13,1604149200000,0.9570000000000001,0.465
14,1604152800000,0.753,0.225
15,1604156400000,0.666,0.243
16,1604160000000,0.135,0.243
17,1604163600000,0.009000000000000001,0.486
18,1604167200000,0.024,4.5144
19,1604170800000,0.006,3.102
20,1604174400000,0,15.3912
21,1604178000000,0.015,2.907
22,1604181600000,0.006,1.839
23,1604185200000,0,0.9319067999999999
0,1604188800000,0,0.6279372
1,1604192400000,0,1.17
2,1604196000000,0,0.3139686
3,1604199600000,0,0.216
4,1604203200000,0.006,0.20400000000000001
5,1604206800000,0.012,0.23700000000000002
6,1604210400000,0.018000000000000002,0.54
7,1604214000000,0.003,0.843
8,1604217600000,0.81,1.8719999999999999
9,1604221200000,1.173,0.9390000000000001
10,1604224800000,1.6019999999999999,1.173
11,1604228400000,3.195,0.14100000000000001
12,1604232000000,1.7429999999999999,0.216
13,1604235600000,1.275,0.231
14,1604239200000,0.876,0.597
15,1604242800000,0.516,0.279
16,1604246400000,0.18,0.279
17,1604250000000,0.015,0.231
18,1604253600000,0.024,13.8864
19,1604257200000,0,2.8248
20,1604260800000,0.003,3.0162
21,1604264400000,0.009000000000000001,0.975
22,1604268000000,0.009000000000000001,1.035
23,1604271600000,0,1.005
0,1604275200000,0,0.8259173999999999
1,1604278800000,0,0.32396759999999997
2,1604282400000,0,0.3119688
3,1604286000000,0,0.219
4,1604289600000,0,0.219
5,1604293200000,0.009000000000000001,0.531
6,1604296800000,0.009000000000000001,0.618
7,1604300400000,0.012,0.891
8,1604304000000,0.753,0.978
9,1604307600000,1.461,0.246
10,1604311200000,0.999,0.261
11,1604314800000,1.23,0.23700000000000002
12,1604318400000,1.437,0.246
13,1604322000000,1.344,0.35100000000000003
14,1604325600000,0.903,0.597
15,1604329200000,0.34800000000000003,0.465
16,1604332800000,0.105,0.507
17,1604336400000,0,0.201
18,1604340000000,0.003,4.752
19,1604343600000,0,3.5904
20,1604347200000,0.021,3.0624
21,1604350800000,0.006,1.038
22,1604354400000,0.009000000000000001,1.113
23,1604358000000,0,1.0755
0,1604361600000,0,1.5138486
1,1604365200000,0,0.319968
2,1604368800000,0,0.2919708
3,1604372400000,0,0.255
4,1604376000000,0,0.297
5,1604379600000,0.009000000000000001,0.33
6,1604383200000,0,0.48
7,1604386800000,0.003,0.735
8,1604390400000,0.5640000000000001,0.651
9,1604394000000,0.867,0.243
10,1604397600000,1.758,0.561
11,1604401200000,1.461,0.438
12,1604404800000,5.241,0.069
13,1604408400000,4.527,0.07200000000000001
14,1604412000000,2.982,0.135
15,1604415600000,0.735,0.585
16,1604419200000,0.099,0.522
17,1604422800000,0.009000000000000001,0.225
18,1604426400000,0.015,14.949
19,1604430000000,0.009000000000000001,5.7024
20,1604433600000,0.009000000000000001,2.5872
21,1604437200000,0.006,0.885
22,1604440800000,0.003,1.776
23,1604444400000,0,1.1018898
0,1604448000000,0,1.5398459999999998
1,1604451600000,0,0.7619237999999999
2,1604455200000,0,0.29997
3,1604458800000,0,0.435
4,1604462400000,0.009000000000000001,0.201
5,1604466000000,0.012,0.34800000000000003
6,1604469600000,0,0.303
7,1604473200000,0.018000000000000002,0.231
8,1604476800000,0.159,0.492
9,1604480400000,0.516,3.324
10,1604484000000,0.552,1.932
11,1604487600000,0.294,2.607
12,1604491200000,0.465,2.493
13,1604494800000,0.525,2.367
14,1604498400000,0.552,3.6870000000000003
15,1604502000000,0.963,4.188
16,1604505600000,0.051000000000000004,1.518
17,1604509200000,0.006,1.104
18,1604512800000,0.015,3.036
19,1604516400000,0,32.0034
20,1604520000000,0.009000000000000001,6.2436
21,1604523600000,0.003,1.896
22,1604527200000,0.018000000000000002,3.171
23,1604530800000,0,2.079792
0,1604534400000,0,1.4518548
1,1604538000000,0,0.14798519999999998
2,1604541600000,0,0.1259874
3,1604545200000,0,0.462
4,1604548800000,0.009000000000000001,0.549
5,1604552400000,0.009000000000000001,0.33
6,1604556000000,0.003,0.318
7,1604559600000,0.009000000000000001,0.231
8,1604563200000,0.522,11.781
9,1604566800000,1.944,0.729
10,1604570400000,2.523,1.347
11,1604574000000,5.49,0.135
12,1604577600000,1.923,0.519
13,1604581200000,0.804,6.747
14,1604584800000,3.699,4.572
15,1604588400000,0.23700000000000002,0.597
16,1604592000000,0.105,0.6960000000000001
17,1604595600000,0.003,0.456
18,1604599200000,0.006,3.2934
19,1604602800000,0,0.6996
20,1604606400000,0.015,1.617
21,1604610000000,0.003,6.423
22,1604613600000,0.003,1.488
23,1604617200000,0,3.9555
0,1604620800000,0,0.7559243999999999
1,1604624400000,0,0.1719828
2,1604628000000,0,0.3059694
3,1604631600000,0,0.45
4,1604635200000,0.006,0.192
5,1604638800000,0.012,0.225
6,1604642400000,0,0.20700000000000002
7,1604646000000,0.003,0.498
8,1604649600000,0.507,2.892
9,1604653200000,1.866,0.711
10,1604656800000,2.292,0.5700000000000001
11,1604660400000,5.157,0.138
12,1604664000000,5.361,0.07200000000000001
13,1604667600000,4.413,0.255
14,1604671200000,2.7720000000000002,0.528
15,1604674800000,0.35100000000000003,0.612
16,1604678400000,0.10200000000000001,0.621
17,1604682000000,0.003,5.721
18,1604685600000,0.006,13.3782
19,1604689200000,0.006,13.8204
20,1604692800000,0,2.0328
21,1604696400000,0.012,11.598
22,1604700000000,0.015,2.781
23,1604703600000,0,7.1895
0,1604707200000,0,0.5919407999999999
1,1604710800000,0,0.1459854
2,1604714400000,0,0.1319868
3,1604718000000,0,0.438
4,1604721600000,0,0.183
5,1604725200000,0.018000000000000002,0.23700000000000002
6,1604728800000,0.018000000000000002,0.34800000000000003
7,1604732400000,0.015,0.6000000000000001
8,1604736000000,0.579,1.581
9,1604739600000,0.999,0.537
10,1604743200000,0.873,0.225
11,1604746800000,0.918,0.231
12,1604750400000,1.452,0.222
13,1604754000000,0.735,0.498
14,1604757600000,2.862,0.339
15,1604761200000,0.327,0.222
16,1604764800000,0.045,0.42
17,1604768400000,0.009000000000000001,0.219
18,1604772000000,0.012,1.2738
19,1604775600000,0.006,3.5178000000000003
20,1604779200000,0.012,2.2506
21,1604782800000,0.027,1.3980000000000001
22,1604786400000,0.003,1.02
23,1604790000000,0,0.8379162
0,1604793600000,0,0.5919407999999999
1,1604797200000,0,0.159984
2,1604800800000,0,0.319968
3,1604804400000,0,0.438
4,1604808000000,0.009000000000000001,0.20700000000000002
5,1604811600000,0.015,0.372
6,1604815200000,0.012,0.342
7,1604818800000,0.018000000000000002,0.741
8,1604822400000,0.21,3.06
9,1604826000000,0.297,1.7309999999999999
10,1604829600000,0.363,0.276
11,1604833200000,0.687,0.246
12,1604836800000,0.531,0.51
13,1604840400000,0.609,0.465
14,1604844000000,0.35100000000000003,2.046
15,1604847600000,0.264,1.944
16,1604851200000,0.039,1.9769999999999999
17,1604854800000,0.003,0.93
18,1604858400000,0.009000000000000001,22.5654
19,1604862000000,0.009000000000000001,7.2666
20,1604865600000,0.024,18.4998
21,1604869200000,0.021,3.051
22,1604872800000,0.015,1.671
23,1604876400000,0,1.9658034
0,1604880000000,0,1.7018298
1,1604883600000,0,0.1459854
2,1604887200000,0,0.129987
3,1604890800000,0,0.438
4,1604894400000,0.006,0.192
5,1604898000000,0.021,0.34800000000000003
6,1604901600000,0.012,0.33
7,1604905200000,0.012,0.588
8,1604908800000,0.003,1.983
9,1604912400000,0.654,0.48
10,1604916000000,1.152,0.21
11,1604919600000,1.203,0.222
12,1604923200000,0.6930000000000001,0.249
13,1604926800000,0.891,0.249
14,1604930400000,1.164,0.228
15,1604934000000,0.5640000000000001,0.51
16,1604937600000,0.069,0.261
17,1604941200000,0.015,0.93
18,1604944800000,0.003,3.9402
19,1604948400000,0,3.3792
20,1604952000000,0.006,3.7422
21,1604955600000,0.003,1.875
22,1604959200000,0.006,1.155
23,1604962800000,0,1.5150000000000001
0,1604966400000,0,0.8199179999999999
1,1604970000000,0,0.8819117999999999
2,1604973600000,0,0.1219878
3,1604977200000,0,0.45
4,1604980800000,0.006,0.189
5,1604984400000,0.006,0.20700000000000002
6,1604988000000,0.006,0.5760000000000001
7,1604991600000,0,0.5670000000000001
8,1604995200000,0.858,1.455
9,1604998800000,0.774,0.486
10,1605002400000,1.32,0.20700000000000002
11,1605006000000,2.784,0.096
12,1605009600000,5.691,0.354
13,1605013200000,4.272,0.336
14,1605016800000,2.346,0.396
15,1605020400000,0.468,0.438
16,1605024000000,0.075,0.489
17,1605027600000,0.021,0.603
18,1605031200000,0.009000000000000001,2.4948
19,1605034800000,0,2.2044
20,1605038400000,0.021,3.399
21,1605042000000,0.015,1.161
22,1605045600000,0.009000000000000001,1.05
23,1605049200000,0,1.1055
0,1605052800000,0,0.7259274
1,1605056400000,0,0.8939106
2,1605060000000,0,0.3139686
3,1605063600000,0,0.45
4,1605067200000,0,0.216
5,1605070800000,0.018000000000000002,0.378
6,1605074400000,0.012,0.318
7,1605078000000,0.009000000000000001,0.312
8,1605081600000,0.306,0.615
9,1605085200000,0.918,0.963
10,1605088800000,1.5,0.738
11,1605092400000,2.385,1.8359999999999999
12,1605096000000,1.7610000000000001,8.838
13,1605099600000,4.167,0.78
14,1605103200000,2.61,25.227
15,1605106800000,0.297,0.96
16,1605110400000,0.051000000000000004,0.387
17,1605114000000,0.003,0.771
18,1605117600000,0.006,2.1714
19,1605121200000,0.015,3.5178000000000003
20,1605124800000,0.012,9.0156
21,1605128400000,0.003,2.601
22,1605132000000,0.018000000000000002,3.219
23,1605135600000,0,1.7218278
0,1605139200000,0,0.6659334
1,1605142800000,0,0.32196779999999997
2,1605146400000,0,0.4719528
3,1605150000000,0,0.20400000000000001
4,1605153600000,0.006,0.183
5,1605157200000,0.012,0.219
6,1605160800000,0.009000000000000001,6.534
7,1605164400000,0.012,0.582
8,1605168000000,0.195,0.678
9,1605171600000,1.581,0.93
10,1605175200000,3.591,0.28500000000000003
11,1605178800000,5.301,0.36
12,1605182400000,4.203,0.387
13,1605186000000,1.5899999999999999,0.258
14,1605189600000,1.449,0.663
15,1605193200000,0.447,0.747
16,1605196800000,0.105,0.363
17,1605200400000,0.012,0.669
18,1605204000000,0.006,6.0324
19,1605207600000,0.015,31.4556
20,1605211200000,0,15.972
21,1605214800000,0.006,5.175
22,1605218400000,0.015,1.383
23,1605222000000,0,0.8279171999999999
0,1605225600000,0,0.7239276
1,1605229200000,0,0.7759224
2,1605232800000,0,0.38396159999999996
3,1605236400000,0,0.465
4,1605240000000,0,0.303
5,1605243600000,0.006,0.228
6,1605247200000,0.006,0.23700000000000002
7,1605250800000,0.009000000000000001,0.528
8,1605254400000,0.306,2.319
9,1605258000000,0.672,0.504
10,1605261600000,2.391,0.498
11,1605265200000,5.109,0.18
12,1605268800000,5.175,0.36
13,1605272400000,2.046,0.162
14,1605276000000,1.104,0.225
15,1605279600000,0.84,0.225
16,1605283200000,0.09,0.54
17,1605286800000,0.015,0.468
18,1605290400000,0.003,4.4286
19,1605294000000,0,2.1516
20,1605297600000,0.003,6.7452000000000005
21,1605301200000,0.003,2.559
22,1605304800000,0.009000000000000001,1.371
23,1605308400000,0,1.1418858
0,1605312000000,0,0.5379461999999999
1,1605315600000,0,0.1719828
2,1605319200000,0,0.3159684
3,1605322800000,0,0.486
4,1605326400000,0.006,0.234
5,1605330000000,0.012,0.255
6,1605333600000,0,0.24
7,1605337200000,0.015,0.648
8,1605340800000,0.165,1.338
9,1605344400000,0.507,0.513
10,1605348000000,1.74,0.189
11,1605351600000,1.308,0.23700000000000002
12,1605355200000,1.2,0.231
13,1605358800000,0.717,0.651
14,1605362400000,0.837,0.615
15,1605366000000,0.336,0.603
16,1605369600000,0.045,0.41100000000000003
17,1605373200000,0.018000000000000002,1.083
18,1605376800000,0.009000000000000001,6.897
19,1605380400000,0.006,2.706
20,1605384000000,0.018000000000000002,1.9536
21,1605387600000,0.009000000000000001,0.8160000000000001
22,1605391200000,0.012,7.818
23,1605394800000,0,0.9919007999999999
0,1605398400000,0,1.413192
1,1605402000000,0,0.1559844
2,1605405600000,0,0.209979
3,1605409200000,0,0.306
4,1605412800000,0,0.5670000000000001
5,1605416400000,0.012,0.558
6,1605420000000,0.003,0.225
7,1605423600000,0.018000000000000002,0.498
8,1605427200000,0.009000000000000001,2.733
9,1605430800000,0.522,0.771
10,1605434400000,0.747,0.678
11,1605438000000,0.624,0.486
12,1605441600000,0.621,0.732
13,1605445200000,0.9450000000000001,0.24
14,1605448800000,0.459,0.366
15,1605452400000,0.396,1.947
16,1605456000000,0.027,0.372
17,1605459600000,0,0.20700000000000002
18,1605463200000,0.015,16.9356
19,1605466800000,0.012,14.19
20,1605470400000,0.015,5.6892
21,1605474000000,0.015,2.55
22,1605477600000,0.012,2.343
23,1605481200000,0,2.4465
0,1605484800000,0,1.9358064
1,1605488400000,0,0.3979602
2,1605492000000,0,0.3059694
3,1605495600000,0,0.453
4,1605499200000,0.006,0.21
5,1605502800000,0.018000000000000002,0.228
6,1605506400000,0.009000000000000001,0.231
7,1605510000000,0.018000000000000002,2.097
8,1605513600000,0.012,2.085
9,1605517200000,0.492,1.008
10,1605520800000,1.5150000000000001,0.714
11,1605524400000,1.9260000000000002,0.6900000000000001
12,1605528000000,2.685,0.768
13,1605531600000,1.326,0.867
14,1605535200000,1.374,0.657
15,1605538800000,0.156,0.672
16,1605542400000,0.027,0.969
17,1605546000000,0.009000000000000001,1.209
18,1605549600000,0.018000000000000002,20.1696
19,1605553200000,0.006,2.9898
20,1605556800000,0,2.3562
21,1605560400000,0.012,1.176
22,1605564000000,0.003,1.488
23,1605567600000,0,1.332
0,1605571200000,0,0.9919007999999999
1,1605574800000,0,0.1539846
2,1605578400000,0,0.129987
3,1605582000000,0,0.21
4,1605585600000,0,0.468
5,1605589200000,0.015,0.594
6,1605592800000,0.006,0.327
7,1605596400000,0.012,0.717
8,1605600000000,0.252,1.464
9,1605603600000,1.347,0.552
10,1605607200000,2.193,0.306
11,1605610800000,4.884,0.162
12,1605614400000,4.989,0.069
13,1605618000000,4.113,0.09
14,1605621600000,1.734,0.444
15,1605625200000,0.429,0.48
16,1605628800000,0.039,0.777
17,1605632400000,0.006,0.21
18,1605636000000,0.009000000000000001,4.8642
19,1605639600000,0.012,2.8182
20,1605643200000,0.009000000000000001,2.3628
21,1605646800000,0.012,1.071
22,1605650400000,0.012,9.057
23,1605654000000,0,0.8639136
0,1605657600000,0,0.8199179999999999
1,1605661200000,0,1.263
2,1605664800000,0,0.369963
3,1605668400000,0,0.5730000000000001
4,1605672000000,0.012,0.213
5,1605675600000,0.018000000000000002,0.23700000000000002
6,1605679200000,0.003,0.216
7,1605682800000,0,0.222
8,1605686400000,0.309,0.525
9,1605690000000,0.594,0.8280000000000001
10,1605693600000,0.549,0.549
11,1605697200000,5.103,7.182
12,1605700800000,5.187,0.195
13,1605704400000,4.17,0.342
14,1605708000000,1.413,0.17400000000000002
15,1605711600000,0.402,0.495
16,1605715200000,0.051000000000000004,0.636
17,1605718800000,0.003,0.6990000000000001
18,1605722400000,0.018000000000000002,14.1372
19,1605726000000,0.015,16.5198
20,1605729600000,0.006,5.4846
21,1605733200000,0.006,2.9130000000000003
22,1605736800000,0.018000000000000002,2.295
23,1605740400000,0,0.6519347999999999
0,1605744000000,0,0.7699229999999999
1,1605747600000,0,0.6579342
2,1605751200000,0,0.29997
3,1605754800000,0,0.453
4,1605758400000,0.006,0.45
5,1605762000000,0,0.222
6,1605765600000,0.015,0.228
7,1605769200000,0.012,0.243
8,1605772800000,0.34500000000000003,2.1390000000000002
9,1605776400000,0.867,2.874
10,1605780000000,2.154,0.552
11,1605783600000,5.121,0.14400000000000002
12,1605787200000,5.154,0.462
13,1605790800000,4.119,7.527
14,1605794400000,2.775,1.6019999999999999
15,1605798000000,0.528,0.261
16,1605801600000,0.078,0.279
17,1605805200000,0.012,0.99
18,1605808800000,0.006,10.2828
19,1605812400000,0.015,14.9622
20,1605816000000,0.003,7.1346
21,1605819600000,0,3.588
22,1605823200000,0.003,3.612
23,1605826800000,0,2.3317668
0,1605830400000,0,1.009899
1,1605834000000,0,0.41395859999999995
2,1605837600000,0,0.2279772
3,1605841200000,0,0.318
4,1605844800000,0.006,0.558
5,1605848400000,0.009000000000000001,0.5700000000000001
6,1605852000000,0.003,0.459
7,1605855600000,0,0.495
8,1605859200000,0.012,25.545
9,1605862800000,0.28200000000000003,6.978
10,1605866400000,0.459,1.083
11,1605870000000,0.657,1.332
12,1605873600000,0.867,26.424
13,1605877200000,0.744,2.295
14,1605880800000,0.5730000000000001,0.9480000000000001
15,1605884400000,0.201,1.071
16,1605888000000,0.027,1.059
17,1605891600000,0.015,6.042
18,1605895200000,0.009000000000000001,28.974
19,1605898800000,0.012,4.3164
20,1605902400000,0.012,4.8114
21,1605906000000,0.009000000000000001,2.091
22,1605909600000,0.009000000000000001,1.6560000000000001
23,1605913200000,0,1.0418958
0,1605916800000,0,0.6779322
1,1605920400000,0,0.3139686
2,1605924000000,0,0.279972
3,1605927600000,0,0.195
4,1605931200000,0.006,0.261
5,1605934800000,0.009000000000000001,0.225
6,1605938400000,0.015,0.34500000000000003
7,1605942000000,0.009000000000000001,0.969
8,1605945600000,0.009000000000000001,1.308
9,1605949200000,0.381,0.47400000000000003
10,1605952800000,0.918,0.216
11,1605956400000,1.11,0.222
12,1605960000000,1.944,0.291
13,1605963600000,0.963,0.795
14,1605967200000,0.324,0.483
15,1605970800000,0.114,0.246
16,1605974400000,0.027,0.279
17,1605978000000,0.003,1.29
18,1605981600000,0,29.1522
19,1605985200000,0.009000000000000001,2.3034
20,1605988800000,0.006,2.0064
21,1605992400000,0,0.993
22,1605996000000,0.018000000000000002,0.933
23,1605999600000,0,0.8119187999999999
0,1606003200000,0,0.7699229999999999
1,1606006800000,0,0.1539846
2,1606010400000,0,0.339966
3,1606014000000,0,0.453
4,1606017600000,0.024,0.435
5,1606021200000,0.021,0.444
6,1606024800000,0,0.486
7,1606028400000,0.006,1.545
8,1606032000000,0.168,1.944
9,1606035600000,1.419,0.30000000000000004
10,1606039200000,2.01,0.249
11,1606042800000,4.665,2.784
12,1606046400000,3.588,0.48
13,1606050000000,2.2560000000000002,0.609
14,1606053600000,0.36,0.225
15,1606057200000,0.06,0.34800000000000003
16,1606060800000,0.012,0.546
17,1606064400000,0.018000000000000002,1.302
18,1606068000000,0,4.0194
19,1606071600000,0.003,4.1712
20,1606075200000,0.012,2.9634
21,1606078800000,0,0.783
22,1606082400000,0,1.893
23,1606086000000,0,1.3318668
0,1606089600000,0,0.3859614
1,1606093200000,0,0.2759724
2,1606096800000,0,0.2020798
3,1606100400000,0,0.294
4,1606104000000,0.006,0.30000000000000004
5,1606107600000,0.003,0.552
6,1606111200000,0.015,1.263
7,1606114800000,0.135,0.843
8,1606118400000,0.774,0.23700000000000002
9,1606122000000,3.7199999999999998,0.41400000000000003
10,1606125600000,5.241,0.264
11,1606129200000,4.491,0.08700000000000001
12,1606132800000,3.138,0.129
13,1606136400000,0.465,0.501
14,1606140000000,0.132,0.27
15,1606143600000,0.015,0.34500000000000003
16,1606147200000,0.009000000000000001,0.891
17,1606150800000,0.009000000000000001,1.032
18,1606154400000,0.006,3.927
19,1606158000000,0,2.8182
20,1606161600000,0.012,2.442
21,1606165200000,0.015,1.374
22,1606168800000,0.018000000000000002,2.433
23,1606172400000,0,1.3858614
0,1606176000000,0,0.3119688
1,1606179600000,0,0.2839716
2,1606183200000,0,0.1439856
3,1606186800000,0,0.201
4,1606190400000,0.021,0.234
5,1606194000000,0.009000000000000001,0.483
6,1606197600000,0,1.101
7,1606201200000,0.678,1.104
8,1606204800000,1.215,0.20700000000000002
9,1606208400000,3.42,0.108
10,1606212000000,5.319,0.357
11,1606215600000,1.125,0.342
12,1606219200000,1.407,0.34800000000000003
13,1606222800000,0.579,0.34800000000000003
14,1606226400000,0.138,0.63
15,1606230000000,0.024,0.648
16,1606233600000,0.009000000000000001,6.303
17,1606237200000,0.012,6.405
18,1606240800000,0.012,3.8346
19,1606244400000,0.018000000000000002,3.2076000000000002
20,1606248000000,0.009000000000000001,2.1384
21,1606251600000,0.006,1.7610000000000001
22,1606255200000,0.012,1.7189999999999999
23,1606258800000,0,0.8879112
0,1606262400000,0,0.44195579999999995
1,1606266000000,0,0.20397959999999998
2,1606269600000,0,0.3759624
3,1606273200000,0,0.30000000000000004
4,1606276800000,0.012,0.327
5,1606280400000,0.006,0.336
6,1606284000000,0.009000000000000001,0.9570000000000001
7,1606287600000,0.297,5.9879999999999995
8,1606291200000,0.714,5.994
9,1606294800000,3.306,0.705
10,1606298400000,4.212,7.665
11,1606302000000,4.635,1.686
12,1606305600000,3.555,0.372
13,1606309200000,0.126,0.984
14,1606312800000,0.10200000000000001,1.431
15,1606316400000,0.018000000000000002,0.36
16,1606320000000,0.003,1.2690000000000001
17,1606323600000,0.006,1.806
18,1606327200000,0.018000000000000002,4.092
19,1606330800000,0.015,3.8082000000000003
20,1606334400000,0.009000000000000001,2.8446
21,1606338000000,0.024,1.509
22,1606341600000,0.012,1.317
23,1606345200000,0,0.6679332
0,1606348800000,0,0.5179482
1,1606352400000,0,0.5919407999999999
2,1606356000000,0,0.1279872
3,1606359600000,0,0.198
4,1606363200000,0.012,0.219
5,1606366800000,0.012,0.216
6,1606370400000,0.006,0.462
7,1606374000000,0.321,26.046
8,1606377600000,1.299,0.303
9,1606381200000,3.471,0.40800000000000003
10,1606384800000,5.409,0.318
11,1606388400000,4.482,8.364
12,1606392000000,3.171,0.681
13,1606395600000,0.363,0.24
14,1606399200000,0.09,0.249
15,1606402800000,0.006,0.213
16,1606406400000,0.012,1.32
17,1606410000000,0.015,6.834
18,1606413600000,0.018000000000000002,3.531
19,1606417200000,0,6.8772
20,1606420800000,0.015,5.7486
21,1606424400000,0.009000000000000001,2.985
22,1606428000000,0.009000000000000001,2.148
23,1606431600000,0,0.6239376
0,1606435200000,0,0.1719828
1,1606438800000,0,0.3359664
2,1606442400000,0,0.129987
3,1606446000000,0,0.195
4,1606449600000,0.012,0.5700000000000001
5,1606453200000,0.006,0.984
6,1606456800000,0.006,4.35
7,1606460400000,0.186,1.6440000000000001
8,1606464000000,0.8310000000000001,0.342
9,1606467600000,1.422,0.339
10,1606471200000,1.089,0.468
11,1606474800000,1.827,0.447
12,1606478400000,0.768,0.24
13,1606482000000,0.5640000000000001,0.24
14,1606485600000,0.08700000000000001,0.258
15,1606489200000,0.006,0.462
16,1606492800000,0.015,0.501
17,1606496400000,0.003,7.035
18,1606500000000,0,4.092
19,1606503600000,0.009000000000000001,21.0474
20,1606507200000,0.009000000000000001,17.7408
21,1606510800000,0.006,2.625
22,1606514400000,0.018000000000000002,1.803
23,1606518000000,0,0.7079291999999999
0,1606521600000,0,0.32596739999999996
1,1606525200000,0,0.16398359999999998
2,1606528800000,0,0.1419858
3,1606532400000,0,0.222
4,1606536000000,0.003,0.519
5,1606539600000,0.012,0.47100000000000003
6,1606543200000,0,0.513
7,1606546800000,0.318,0.864
8,1606550400000,0.897,0.513
9,1606554000000,1.236,0.231
10,1606557600000,5.112,0.039
11,1606561200000,4.542,0.324
12,1606564800000,3.183,0.114
13,1606568400000,0.336,0.252
14,1606572000000,0.10200000000000001,0.249
15,1606575600000,0.006,0.216
16,1606579200000,0.003,0.735
17,1606582800000,0.006,3.5220000000000002
18,1606586400000,0.003,4.3626000000000005
19,1606590000000,0.012,6.2304
20,1606593600000,0.015,6.5604
21,1606597200000,0.009000000000000001,3.138
22,1606600800000,0.009000000000000001,2.643
23,1606604400000,0,0.5559444
0,1606608000000,0,0.2859714
1,1606611600000,0,0.129987
2,1606615200000,0,0.1259874
3,1606618800000,0,0.186
4,1606622400000,0.009000000000000001,0.48
5,1606626000000,0,0.213
6,1606629600000,0.012,0.672
7,1606633200000,0.369,1.851
8,1606636800000,0.675,0.432
9,1606640400000,0.9570000000000001,0.225
10,1606644000000,0.894,0.23700000000000002
11,1606647600000,4.593,0.30000000000000004
12,1606651200000,1.884,1.869
13,1606654800000,0.378,4.434
14,1606658400000,0.105,0.246
15,1606662000000,0,2.451
16,1606665600000,0,2.445
17,1606669200000,0.012,16.098
18,1606672800000,0.012,17.8332
19,1606676400000,0.006,6.4614
20,1606680000000,0.003,6.9762
